dominant_abs_score,dominant_component,dominant_component_label,dominant_score,dominant_sign,event_key,geometry_only_pred,geometry_only_se,hard_abstention_pred,hard_abstention_se,pre_call_market_pred,pre_call_market_se,question_role_better_than_geometry,question_role_better_than_hard,question_role_better_than_pre,question_role_mse_gain_vs_geometry,question_role_mse_gain_vs_hard,question_role_mse_gain_vs_pre,question_role_pred,question_role_se,question_text_preview,row_key,target,ticker,year
0.8477353388863522,1,the / and / to / of / that / we / you / in,0.8477353388863522,1,AMGN_2023_Q1,-0.00047036566627039794,9.098870293508088e-10,-0.00047036566627039794,9.098870293508088e-10,-0.00047036566627039794,9.098870293508088e-10,0,0,0,0.0,0.0,0.0,-0.00047036566627039794,9.098870293508088e-10,"Following on the pipeline, maybe for David, I think what's interesting is that you obviously had AMG 133 obesity data, and now you are emphasizing AMG 786. And I think it's enrolling and treating people now. Can you j...",val2022_test_post2022::AMGN_2023_Q1,-0.00050053,AMGN,2023
1.490711209546941,2,we re / that we / and we / and so,1.490711209546941,1,AMGN_2023_Q2,-0.0011716448802423854,8.117130604138942e-09,-0.0011716448802423854,8.117130604138942e-09,-0.0011716448802423854,8.117130604138942e-09,0,0,0,0.0,0.0,0.0,-0.0011716448802423854,8.117130604138942e-09,"Congrats on the quarter. Maybe one question on -- One question on OX40. There are some concerns and people are talking about the safety of OX40 like one concern is regarding the autoimmune phenomena, and I'm reading s...",val2022_test_post2022::AMGN_2023_Q2,-0.0012617400000000001,AMGN,2023
1.3987605640870677,1,high performance / models that / computing is / that allows / all over / runs / hundreds of / it into,-1.3987605640870677,-1,AMGN_2024_Q1,-0.0008937858118814638,5.7265827473996104e-09,-0.0008937858118814638,5.7265827473996104e-09,-0.0008937858118814638,5.7265827473996104e-09,0,0,0,0.0,0.0,0.0,-0.0008937858118814638,5.7265827473996104e-09,"Congrats on all the progress and thanks for providing the update. Maybe just to shift gears a little bit to tarlatamab. With the potential launch rapidly approaching, can you just talk about the work you're doing to p...",val2022_test_post2022::AMGN_2024_Q1,-0.00096946,AMGN,2024
1.6195258929020118,1,high performance / models that / computing is / that allows / all over / runs / hundreds of / it into,-1.6195258929020118,-1,AMGN_2024_Q2,-0.0007040860349894378,2.400863144846706e-07,-0.0007040860349894378,2.400863144846706e-07,-0.0007040860349894378,2.400863144846706e-07,0,0,0,0.0,0.0,0.0,-0.0007040860349894378,2.400863144846706e-07,"Well, not a huge growth driver. I'd love if you could characterize on some of your negotiations with CMS on Enbrel. Many of your peers are pleased with kind of the fair price that they negotiated with CMS. Do you feel...",val2022_test_post2022::AMGN_2024_Q2,-0.00021409999999999995,AMGN,2024
0.8518575490138595,4,and so / iphone / china / data center / data / center,-0.8518575490138595,-1,AMGN_2024_Q3,-8.998805535037472e-05,8.05697185261894e-08,-8.998805535037472e-05,8.05697185261894e-08,-8.998805535037472e-05,8.05697185261894e-08,0,0,0,0.0,0.0,0.0,-8.998805535037472e-05,8.05697185261894e-08,"Bob, maybe just looking at the rare disease franchise. And we've always mentioned -- you've mentioned it's certainly a different approach in this space. And to that, what is Amgen's approach on pipeline replenishment ...",val2022_test_post2022::AMGN_2024_Q3,0.00019386,AMGN,2024
1.2821520004509197,2,you / just / your / about / how / on / maybe / could,-1.2821520004509197,-1,CSCO_2023_Q1,-0.0021160428418589765,8.419954665811597e-10,-0.0021160428418589765,8.419954665811597e-10,-0.0021160428418589765,8.419954665811597e-10,0,0,0,0.0,0.0,0.0,-0.0021160428418589765,8.419954665811597e-10,"Got it. Just to be clear, that is Cisco gain share? I don't know, just to make sure I heard you correctly. Congrats on the strong print. I guess, I just had one. I think if I can go back to the -- Chuck, your comments...",val2022_test_post2022::CSCO_2023_Q1,-0.00214506,CSCO,2023
2.713930120899613,2,you / just / your / about / how / on / maybe / could,-2.713930120899613,-1,CSCO_2023_Q3,-0.0007636953927031239,2.405517273657038e-11,-0.0007636953927031239,2.405517273657038e-11,-0.0007636953927031239,2.405517273657038e-11,0,0,0,0.0,0.0,0.0,-0.0007636953927031239,2.405517273657038e-11,I guess I wanted to ask about the growth expectation for this year. I'm curious about your view. How much of that growth comes from price? How much comes from backlog consumption? What are the bigger factors driving t...,val2022_test_post2022::CSCO_2023_Q3,-0.0007686,CSCO,2023
1.238615616426309,1,the / and / to / of / that / we / you / in,1.238615616426309,1,CSCO_2023_Q4,-0.000620510899619537,1.3549022009106874e-11,-0.000620510899619537,1.3549022009106874e-11,-0.000620510899619537,1.3549022009106874e-11,0,0,0,0.0,0.0,0.0,-0.000620510899619537,1.3549022009106874e-11,"Fantastic kind of data points around the traction with the hyperscalers. When it comes to kind of the $0.5 billion of orders you noted or even kind of the 800-gig trials, is that with Scheduled Fabric? Is that with Si...",val2022_test_post2022::CSCO_2023_Q4,-0.0006168300000000001,CSCO,2023
1.1095525714682088,1,the / and / to / of / that / we / you / in,1.1095525714682088,1,CSCO_2024_Q1,-0.01061724147096939,7.5287287536365e-10,-0.01061724147096939,7.5287287536365e-10,-0.01061724147096939,7.5287287536365e-10,0,0,0,0.0,0.0,0.0,-0.01061724147096939,7.5287287536365e-10,"Just continuing on that last question. If I look around the space, companies have been dealing with excess inventories for really 3 quarters now. And I guess, I'm just curious, why is this now becoming more evident at...",val2022_test_post2022::CSCO_2024_Q1,-0.01064468,CSCO,2024
0.8699148116965221,2,we re / that we / and we / and so,0.8699148116965221,1,CSCO_2024_Q3,-0.0028862508971308504,8.315803713813133e-11,-0.0028862508971308504,8.315803713813133e-11,-0.0028862508971308504,8.315803713813133e-11,0,0,0,0.0,0.0,0.0,-0.0028862508971308504,8.315803713813133e-11,"I have a couple as well, if I may. I know you're talking about the deployments with your customers, enterprise customers being higher than what you're shipping to, and that implies you'll take a step-up in terms of re...",val2022_test_post2022::CSCO_2024_Q3,-0.00289537,CSCO,2024
0.9317520633105393,1,the / and / to / of / that / we / you / in,0.9317520633105393,1,CSCO_2024_Q4,-0.0018965167700615519,1.3677592966801352e-09,-0.0018965167700615519,1.3677592966801352e-09,-0.0018965167700615519,1.3677592966801352e-09,0,0,0,0.0,0.0,0.0,-0.0018965167700615519,1.3677592966801352e-09,"The last question a little bit stole my thunder, but I want to ask it anyway. On one hand, there is always a correlation between business cycles and restructuring. And here, you see a company that is improving on all ...",val2022_test_post2022::CSCO_2024_Q4,-0.0019335,CSCO,2024
0.9005679793365668,3,data center / computing / data / center / nvidia,0.9005679793365668,1,CSCO_2025_Q1,-0.0005068571015546849,8.36806010884613e-09,-0.0005068571015546849,8.36806010884613e-09,-0.0005068571015546849,8.36806010884613e-09,0,0,0,0.0,0.0,0.0,-0.0005068571015546849,8.36806010884613e-09,"I have 2 as well, if I may. Scott, I want to focus first on the January quarter outlook, which implies that OpEx is down about $90 million. I think mostly -- most of the roughly 10% workforce realignment this calendar...",val2022_test_post2022::CSCO_2025_Q1,-0.00041538,CSCO,2025
1.5944015804683986,2,you / just / your / about / how / on / maybe / could,-1.5944015804683986,-1,DIS_2024_Q1,-0.0033147962017424006,2.299407775971829e-10,-0.0033147962017424006,2.299407775971829e-10,-0.0033147962017424006,2.299407775971829e-10,0,0,0,0.0,0.0,0.0,-0.0033147962017424006,2.299407775971829e-10,"One for you, Bob. One for you, Hugh. Bob, in answer to Ben's question, we're still kind of wondering, how does Hulu + Live fit into the long-term picture here, right? It stopped growing. YouTube is twice the size. Whe...",val2022_test_post2022::DIS_2024_Q1,-0.0033299600000000003,DIS,2024
3.4902668560457495,4,consulting / red hat / hat / red / arvind / software / cash,3.4902668560457495,1,IBM_2024_Q3,-0.005347520745727056,8.753334060109362e-09,-0.005347520745727056,8.753334060109362e-09,-0.005347520745727056,8.753334060109362e-09,0,0,0,0.0,0.0,0.0,-0.005347520745727056,8.753334060109362e-09,"Jim, I wanted to maybe ask the Consulting AI question maybe a different way, which was last quarter, you had noted that Consulting AI projects were largely cannibalizing other areas of Consulting spend. And I'm just c...",val2022_test_post2022::IBM_2024_Q3,-0.00544108,IBM,2024
1.082577351188755,2,we re / that we / and we / and so,1.082577351188755,1,MSFT_2023_Q1,-3.765525450838956e-05,6.530710329885651e-10,-3.765525450838956e-05,6.530710329885651e-10,-3.765525450838956e-05,6.530710329885651e-10,0,0,0,0.0,0.0,0.0,-3.765525450838956e-05,6.530710329885651e-10,"Amy, last quarter, you called out, for the first time, SMB weakness. It sounds like that continued. I think many are questioning if did that get worse this quarter. And did you see it filter now into the enterprise? C...",val2022_test_post2022::MSFT_2023_Q1,-1.2099999999999996e-05,MSFT,2023
1.107367043532559,3,data center / computing / data / center / nvidia,1.107367043532559,1,MSFT_2023_Q3,-1.5664061419920017e-05,1.7197860692543467e-10,-1.5664061419920017e-05,1.7197860692543467e-10,-1.5664061419920017e-05,1.7197860692543467e-10,0,0,0,0.0,0.0,0.0,-1.5664061419920017e-05,1.7197860692543467e-10,"Yes, that's super helpful. I appreciate that. Great. I appreciate you squeezing me in. I want to ask a question on the consolidation play that Microsoft is positioned for, given that's something we hear clearly top of...",val2022_test_post2022::MSFT_2023_Q3,-2.5499999999999976e-06,MSFT,2023
2.840922969301186,2,we re / that we / and we / and so,2.840922969301186,1,MSFT_2023_Q4,-9.359937391190338e-05,1.920822452299477e-10,-9.359937391190338e-05,1.920822452299477e-10,-9.359937391190338e-05,1.920822452299477e-10,0,0,0,0.0,0.0,0.0,-9.359937391190338e-05,1.920822452299477e-10,"And congrats on the quarter. Amy, CapEx moved up significantly Q-over-Q and year-over-year and it's increasing moving forward. Can you give us some color? Is it physical data centers? Is it predominantly servers? Is i...",val2022_test_post2022::MSFT_2023_Q4,-7.974e-05,MSFT,2023
2.8264657177482198,2,we re / that we / and we / and so,2.8264657177482198,1,MSFT_2024_Q1,-3.444676836025459e-05,5.155973293662588e-10,-3.444676836025459e-05,5.155973293662588e-10,-3.444676836025459e-05,5.155973293662588e-10,0,0,0,0.0,0.0,0.0,-3.444676836025459e-05,5.155973293662588e-10,You sound very optimistic about the opportunity in the Office space with Copilot coming out now very soon. Can you speak a little bit about the -- what you're seeing there in the customer base that tested this already...,val2022_test_post2022::MSFT_2024_Q1,-1.174e-05,MSFT,2024
2.505772879256284,2,we re / that we / and we / and so,2.505772879256284,1,MSFT_2024_Q2,-0.00029962560949788,1.2899310056042066e-09,-0.00029962560949788,1.2899310056042066e-09,-0.00029962560949788,1.2899310056042066e-09,0,0,0,0.0,0.0,0.0,-0.00029962560949788,1.2899310056042066e-09,"Amy, the margin improvement is pretty shocking the most considering the investments that you and Satya are putting in AI. I'm curious if you could just walk through how this is possible and what you're seeing so far i...",val2022_test_post2022::MSFT_2024_Q2,-0.00026371,MSFT,2024
2.198277836617659,2,we re / that we / and we / and so,2.198277836617659,1,MSFT_2025_Q1,-8.742326245191404e-05,4.112993527713044e-11,-9.866983932981964e-05,3.1186992515504447e-10,-8.742326245191404e-05,4.112993527713044e-11,0,1,0,0.0,2.7073998987791403e-10,0.0,-8.742326245191404e-05,4.112993527713044e-11,"Satya, when you talked about the investment cycle, these models are getting bigger, more expensive, but you also pointed out to how in the inference phase, we're likely to get paid. How does that cycle look like in in...",val2022_test_post2022::MSFT_2025_Q1,-8.101e-05,MSFT,2025
1.1122796160987602,3,disney / nike / sports / parks,-1.1122796160987602,-1,NKE_2023_Q2,-0.0015194061019726704,1.6164320304933845e-10,-0.001531369580447155,5.631295052921487e-13,-0.0015194061019726704,1.6164320304933845e-10,0,0,0,0.0,-1.610800735440463e-10,0.0,-0.0015194061019726704,1.6164320304933845e-10,"Excellent. Congrats on a nice quarter and the acceleration. Just, Matt, as we look at the constant currency revenue guidance implied for the back half of the year, it does assume a bit of a deceleration. Just talk abo...",val2022_test_post2022::NKE_2023_Q2,-0.00153212,NKE,2023
1.6156249727534118,2,you / just / your / about / how / on / maybe / could,-1.6156249727534118,-1,NKE_2023_Q3,-0.003840689554469613,8.485309435981344e-10,-0.003840689554469613,8.485309435981344e-10,-0.003840689554469613,8.485309435981344e-10,0,0,0,0.0,0.0,0.0,-0.003840689554469613,8.485309435981344e-10,"Great. Congrats on a very nice quarter and progression with all of your priorities. So John, maybe as you break down underlying drivers of the current business momentum, could you just speak to market share accelerati...",val2022_test_post2022::NKE_2023_Q3,-0.0038115600000000003,NKE,2023
1.3412125947994662,2,you / just / your / about / how / on / maybe / could,-1.3412125947994662,-1,NKE_2024_Q1,-0.0004292139282545583,5.732598931736406e-09,-0.0004292139282545583,5.732598931736406e-09,-0.0004292139282545583,5.732598931736406e-09,0,0,0,0.0,0.0,0.0,-0.0004292139282545583,5.732598931736406e-09,"Great. I guess my question is going to be on kind of the shaping of wholesale. Matt, if you can help us out with the -- I guess, do we expect direct to be similar to the current quarter and then the balance of that --...",val2022_test_post2022::NKE_2024_Q1,-0.0003535,NKE,2024
1.5650070403508736,2,we re / that we / and we / and so,1.5650070403508736,1,NKE_2024_Q2,-0.0016710652034338889,5.638346861167646e-10,-0.0016710652034338889,5.638346861167646e-10,-0.0016710652034338889,5.638346861167646e-10,0,0,0,0.0,0.0,0.0,-0.0016710652034338889,5.638346861167646e-10,"So a 2-part question. John, could you maybe elaborate on the structural changes that you cited that maybe in the pivot to the front foot on innovation, just the structural changes that you see supporting that and what...",val2022_test_post2022::NKE_2024_Q2,-0.00164732,NKE,2024
1.192698229906328,3,disney / nike / sports / parks,-1.192698229906328,-1,NKE_2024_Q3,-0.0007112978692193999,2.0186354775557195e-10,-0.0007112978692193999,2.0186354775557195e-10,-0.0007112978692193999,2.0186354775557195e-10,0,0,0,0.0,0.0,0.0,-0.0007112978692193999,2.0186354775557195e-10,"Just 2 quick questions for me. The first one is, in the running area, when you talk about wholesale, can you talk about any progress that you're seeing with the RSGs as partners? And then the second question is, Matt,...",val2022_test_post2022::NKE_2024_Q3,-0.0006970899999999999,NKE,2024
1.1498795002935227,3,disney / nike / sports / parks,-1.1498795002935227,-1,NKE_2025_Q1,-0.0005471671390216446,1.8870898849998963e-10,-0.0005471671390216446,1.8870898849998963e-10,-0.0005471671390216446,1.8870898849998963e-10,0,0,0,0.0,0.0,0.0,-0.0005471671390216446,1.8870898849998963e-10,"Matt, I just wanted to drill down on this kind of unit disappointment in the quarter. Have you guys identified what exactly like the biggest challenges or, I guess, problem areas are that you didn't expect a few month...",val2022_test_post2022::NKE_2025_Q1,-0.00053343,NKE,2025
0.8906503513033234,1,the / and / to / of / that / we / you / in,0.8906503513033234,1,NKE_2025_Q2,-0.003177276367229486,1.2518559171811454e-08,-0.003177276367229486,1.2518559171811454e-08,-0.003241471347186344,3.1004640826957866e-08,0,0,0,-1.848608165514641e-08,-1.848608165514641e-08,0.0,-0.003241471347186344,3.1004640826957866e-08,"Great. And I guess one of the other meetings, I think you said you had was with the NCAA. Just curious if you think this is the year for the Ducks, are they going to win the college football playoff? I want to follow ...",val2022_test_post2022::NKE_2025_Q2,-0.00306539,NKE,2025
1.56564183172009,3,data center / computing / data / center / nvidia,1.56564183172009,1,NVDA_2023_Q1,-0.006994780066211241,3.230778073110449e-09,-0.006994780066211241,3.230778073110449e-09,-0.007027510350771473,5.812751859225851e-10,1,1,0,2.649502887187864e-09,2.649502887187864e-09,0.0,-0.007027510350771473,5.812751859225851e-10,"And I actually really appreciate it that you called out demand. For most chip companies, it seems like it's heresy to say demand is a problem, so it's so refreshing to hear that. I had a question on the second half, a...",val2022_test_post2022::NVDA_2023_Q1,-0.00705162,NVDA,2023
2.5235033289965063,3,data center / computing / data / center / nvidia,2.5235033289965063,1,NVDA_2023_Q2,-0.0003072295708120195,8.363912244169943e-10,-0.0003072295708120195,8.363912244169943e-10,-0.0003072295708120195,8.363912244169943e-10,0,0,0,0.0,0.0,0.0,-0.0003072295708120195,8.363912244169943e-10,"I just had a longer-term question about once your Gaming business normalizes, with the absence of crypto in a general sense and with the merge coming, et cetera, how do you view the pricing environment? I know you guy...",val2022_test_post2022::NVDA_2023_Q2,-0.00033615,NVDA,2023
2.34211404416909,3,data center / computing / data / center / nvidia,2.34211404416909,1,NVDA_2023_Q4,-0.006285274178974959,1.021174497384431e-09,-0.006285274178974959,1.021174497384431e-09,-0.006285274178974959,1.021174497384431e-09,0,0,0,0.0,0.0,0.0,-0.006285274178974959,1.021174497384431e-09,"I guess, Jensen, you talked about ChatGPT as an inflection point kind of like the iPhone. And so curious, part A, how have your conversations evolved post-ChatGPT with hyperscale and large-scale enterprises? And then ...",val2022_test_post2022::NVDA_2023_Q4,-0.00631723,NVDA,2023
2.16911709267965,3,data center / computing / data / center / nvidia,2.16911709267965,1,NVDA_2024_Q2,-0.007213383106101587,1.8603079392038767e-08,-0.007213383106101587,1.8603079392038767e-08,-0.007213383106101587,1.8603079392038767e-08,0,0,0,0.0,0.0,0.0,-0.007213383106101587,1.8603079392038767e-08,"I was wondering, Colette, if you could tell me like how much of Data Center in the quarter, maybe even the guide, is like systems versus GPU, like DGX versus just the H100. What I'm really trying to get at is how much...",val2022_test_post2022::NVDA_2024_Q2,-0.00707699,NVDA,2024
2.5378714660607464,3,data center / computing / data / center / nvidia,2.5378714660607464,1,NVDA_2024_Q3,-0.0006360873252739905,6.803059208628158e-10,-0.0006360873252739905,6.803059208628158e-10,-0.0006360873252739905,6.803059208628158e-10,0,0,0,0.0,0.0,0.0,-0.0006360873252739905,6.803059208628158e-10,"I wanted to clarify something with Colette real quick, and then I had a question for Jensen as well. Colette, you mentioned that you'll be introducing regulation-compliant products over the next couple of months, yet ...",val2022_test_post2022::NVDA_2024_Q3,-0.00066217,NVDA,2024
1.5408793442220872,3,data center / computing / data / center / nvidia,1.5408793442220872,1,NVDA_2024_Q4,-0.0020467561821173466,1.761942411818485e-10,-0.0020467561821173466,1.761942411818485e-10,-0.0020467561821173466,1.761942411818485e-10,0,0,0,0.0,0.0,0.0,-0.0020467561821173466,1.761942411818485e-10,"I wanted to follow up on the 40% of revenues coming from inference. It's a bigger number than I expected. Can you give us some sense of where that number was maybe the year before, how much you're seeing growth around...",val2022_test_post2022::NVDA_2024_Q4,-0.00206003,NVDA,2024
1.6852652834363133,2,we re / that we / and we / and so,1.6852652834363133,1,NVDA_2025_Q2,-0.012830893582082017,4.807145604323865e-09,-0.012830893582082017,4.807145604323865e-09,-0.012830893582082017,4.807145604323865e-09,0,0,0,0.0,0.0,0.0,-0.012830893582082017,4.807145604323865e-09,"Jensen, I wanted to kind of circle back to an earlier question, the debate that investors are having, about the ROI on all of this CapEx. And hopefully, this question and the distinction will make some sense. But what...",val2022_test_post2022::NVDA_2025_Q2,-0.01276156,NVDA,2025
0.9285149404352947,1,high performance / models that / computing is / that allows / all over / runs / hundreds of / it into,-0.9285149404352947,-1,AMZN_2023_Q4,-0.0005197923715979266,2.2428908306968284e-12,-0.0005252501415968138,1.5682721466815105e-11,-0.0005197923715979266,2.2428908306968284e-12,0,0,0,-1.3439830636118276e-11,0.0,-1.3439830636118276e-11,-0.0005252501415968138,1.5682721466815105e-11,"I'm just going to do a two-parter on AWS. If we take a step back, can you talk a little bit about the contribution from backlog conversion, AI workloads and some elements that allowed you to reaccelerate revenue at AW...",val2022_test_post2022::AMZN_2023_Q4,-0.00052129,AMZN,2023
2.3400023947666986,2,you / just / your / about / how / on / maybe / could,-2.3400023947666986,-1,AAPL_2023_Q3,-0.0003898477585206597,1.880255663877407e-10,-0.0003898477585206597,1.880255663877407e-10,-0.0003916129409303751,1.4273222041310648e-10,0,0,0,0.0,0.0,-4.529334597463421e-11,-0.0003898477585206597,1.880255663877407e-10,"I have 2 of them as well. Number one, on iPhone, Tim, you mentioned about the record number of switchers in the quarter. I'm kind of curious how to think about, given the weak macro and consumer spending, how is the r...",val2022_test_post2022::AAPL_2023_Q3,-0.00040356,AAPL,2023
